,LotFrontage,LotShape,LandSlope,OverallQual,YearBuilt,YearRemodAdd,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,Electrical,GrLivArea,BsmtFullBath,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,MiscFeature,SalePrice,Stories_1,Stories_2,Stories_3,Stories_4,Stories_5,LogLotArea,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,month_1,month_2,month_3,Alley_Grvl,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_Frontage,LotConfig_Inside,Condition_Normal,Condition_Positive,Condition_Railroad,Exterior1st_CementFiber,Exterior1st_OldMaterials,Exterior1st_Other,Exterior1st_Stucco,Exterior1st_VinylMetal,Exterior1st_Wood,Exterior2nd_OldMaterials,Exterior2nd_Other,Exterior2nd_Stucco,Exterior2nd_VinylMetal,Exterior2nd_Wood,BldgType_MultiFamily,BldgType_Townhouse,CentralAir_Y,Fence_GdWo,Fence_MnPrv,Fence_None,SaleCondition_NonNormal,SaleCondition_Normal,PavedDrive_P,PavedDrive_Y,Functional_Min,Functional_Sev,Functional_Typ,MasVnrType_BrkFace,MasVnrType_Stone,GarageType_Detached,GarageType_Other,Foundation_Modern,Foundation_Standard,Neighborhood_Low,Neighborhood_Mid
10,0.14614609814484542,0,0,0.4444444444444444,0.21328999270704094,0.9713839851693649,1,2,2,1,1,-0.0333791450677179,4,0,-0.9642667170233911,1,1,1,-0.937171032486357,0,0,0.5538094918121157,1,1,1,1,0,129500,0.0,0.0,0.0,0.0,0.0,0.41129640494782893,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
11,0.7424564060315918,1,0,0.8888888888888888,-1.1751327623668177,-1.1118834144457317,3,2,4,1,1,0.2892651749137815,4,0,1.4598199591283438,1,3,3,2.780090054231165,2,4,-1.1447468599552069,3,3,1,1,0,345000,0.0,1.0,0.0,0.0,0.0,0.5323588867986475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,0.18965970255615344,1,0,0.4444444444444444,0.312463046640888,1.1167282223518133,1,2,2,1,1,-0.33929375956869506,2,0,-1.3600699684672122,1,1,1,-1.5567145469392774,0,0,0.6751349455097816,1,1,1,1,0,144000,0.0,0.0,0.0,0.0,0.0,0.6945735836062809,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
13,0.9522778304591752,1,0,0.6666666666666666,-1.1751327623668177,-1.1118834144457317,2,2,3,1,3,1.0516617532404355,4,0,0.12763480715903605,0,2,2,0.3019159964194836,1,4,-1.1447468599552069,2,3,1,1,0,279500,0.0,0.0,0.0,0.0,0.0,0.31434139577357145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
14,0.2749026238677194,1,0,0.5555555555555556,0.37857841593011937,1.213624380473446,1,2,2,1,1,0.47568189312531445,2,0,-0.40267570187955787,1,1,1,-0.937171032486357,1,2,0.7560185813082255,2,1,1,1,0,157000,0.0,0.0,0.0,0.0,0.0,0.3623651427759818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15,-0.8227853577155891,0,0,0.6666666666666666,1.3703089552685899,-0.8211949400808345,1,2,2,1,1,-0.5304903936318058,4,1,-1.5580736141122555,0,1,1,-0.937171032486357,0,0,-0.5381195914668773,1,2,1,1,0,132000,1.0,0.0,0.0,0.0,0.0,-0.7566853701356676,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
16,0.2749026238677194,1,0,0.5555555555555556,0.1141169387731939,0.8260397479869163,1,2,2,1,1,-0.11941763039611773,4,0,-1.0704395196401075,1,1,1,-0.937171032486357,1,3,0.43248403811444985,3,2,1,1,1,149000,0.0,0.0,0.0,0.0,0.0,0.4183584911156751,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
17,0.23257310015560806,0,0,0.3333333333333333,0.08105925412857821,0.7775916689261,1,2,0,0,0,-2.5189353878881575,2,0,-0.300964047209084,0,2,1,-0.3176275180334367,0,0,0.3920422202152279,1,2,1,1,1,90000,0.0,0.0,0.0,0.0,1.0,0.3393981269480414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18,-0.034262234189962916,0,0,0.4444444444444444,-1.0759597084329706,-0.9180910982024669,1,2,2,1,1,0.14347774144065953,4,0,-0.7570975227281828,1,1,2,-0.3176275180334367,0,0,-1.0234214062575409,1,2,1,1,0,159000,0.0,0.0,0.0,0.0,0.0,0.7999952916652617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19,0.14614609814484542,0,0,0.4444444444444444,0.4777514698639664,1.019832064230181,1,2,2,1,1,-0.05966868225139563,2,0,-0.20257009424166306,0,1,1,-0.3176275180334367,0,0,0.8773440350058914,1,1,1,1,0,139000,0.0,0.0,0.0,0.0,0.0,-0.3483153877747661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
20,1.2733017370333555,1,0,0.7777777777777778,-1.1751327623668177,-1.1118834144457317,2,2,4,1,3,0.24863589017537044,4,0,1.526548251452261,0,3,2,1.5410030253253242,1,4,-1.1447468599552069,2,3,1,1,0,325300,0.0,1.0,0.0,0.0,0.0,0.8720217766646031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21,-0.4830475781789991,0,0,0.6666666666666666,1.337251270623974,1.6496570920207914,1,2,2,1,1,-0.9965321891606382,4,1,-0.773375075302899,0,1,2,-0.3176275180334367,1,4,1.9288313003856625,1,1,1,1,0,139400,1.0,0.0,0.0,0.0,0.0,-0.37690122073624427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22,0.3578721274678995,0,0,0.7777777777777778,-1.0098443391437393,-0.8211949400808345,2,2,3,1,1,1.7280198462386898,4,0,0.6810175359053382,0,2,2,0.3019159964194836,1,4,-0.9425377704590969,2,2,1,1,0,230000,0.0,0.0,0.0,0.0,0.0,0.14175188626566412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
23,-1.272602428459096,0,0,0.4444444444444444,-0.18340222302834722,0.39000703643957046,1,2,3,1,1,-0.0333791450677179,2,0,-0.9068574534756797,1,1,1,-0.3176275180334367,1,3,0.06850767702145216,1,2,1,1,0,129900,0.0,0.0,0.0,0.0,0.0,-1.4732072563619227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24,0.18965970255615344,1,0,0.4444444444444444,0.18023230806242527,-0.6758507028983859,1,3,2,1,2,0.01442001344805979,4,0,-0.9068574534756797,1,1,2,-0.3176275180334367,1,3,0.5133676739128937,1,1,1,1,0,154000,0.0,0.0,0.0,0.0,0.0,-0.18045446240963625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
25,1.536374315024775,0,0,0.7777777777777778,-1.142075077722202,-1.0149872563240994,2,2,3,1,1,1.2237387238972353,4,0,0.3342899804464838,0,2,2,0.3019159964194836,1,4,-1.1043050420559848,2,3,1,1,0,256300,0.0,0.0,0.0,0.0,0.0,0.8740601531863929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26,-0.3261485184595647,0,0,0.4444444444444444,0.7422129470208918,-0.6274026238375697,1,2,2,1,2,-0.3679732546781617,2,0,-1.3999836588519161,0,1,2,-0.937171032486357,0,0,-0.9829795883583189,1,2,1,1,0,134800,0.0,0.0,0.0,0.0,0.0,-0.44260698639185453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
27,1.1804240339772611,0,0,0.7777777777777778,-1.1090173930775862,-1.0149872563240994,2,2,4,1,1,1.5535529176561014,4,0,0.5241551917081723,1,2,2,0.3019159964194836,1,4,-1.1043050420559848,2,3,1,1,0,306000,0.0,0.0,0.0,0.0,0.0,0.4586827354747727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28,-1.0718119886009037,1,0,0.4444444444444444,0.41163610057473504,-0.6758507028983859,1,2,2,1,4,1.0277621739825467,2,0,0.3342899804464838,1,1,1,-0.3176275180334367,2,4,0.7964603992074475,2,1,1,1,0,207500,0.0,0.0,0.0,0.0,0.0,1.139037768591469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
29,-0.3261485184595647,1,0,0.3333333333333333,1.4694820092024368,1.6981051710816077,1,2,2,1,1,-1.2761572664779377,1,0,-3.0524328378765637,0,1,0,-1.5567145469392774,0,0,2.3736912972771043,1,1,0,1,0,68500,0.0,0.0,0.0,0.0,0.0,-0.6933175380433851,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
30,-0.8831983627198486,0,0,0.3333333333333333,1.7008858017147466,1.6981051710816077,1,1,2,1,1,-0.9678526940511717,2,0,-0.2525101712314826,0,1,1,-0.3176275180334367,0,0,2.3736912972771043,1,1,1,0,0,40000,0.0,1.0,0.0,0.0,0.0,-0.121822605799351,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
31,0.18965970255615344,1,0,0.4444444444444444,0.18023230806242527,-1.0149872563240994,1,2,2,1,1,0.41593294498059236,3,0,-0.4634261590857676,0,1,2,-0.3176275180334367,0,0,0.5133676739128937,1,1,1,1,0,149350,0.0,0.0,0.0,0.0,0.0,-0.1118442097169583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
32,0.7424564060315918,0,0,0.7777777777777778,-1.1751327623668177,-1.0634353353849155,2,2,4,1,3,0.4302726925353257,4,0,-0.4487340890168202,0,2,2,0.3019159964194836,0,0,-1.1447468599552069,2,2,1,1,0,179900,0.0,0.0,0.0,0.0,0.0,0.3850624564020838,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33,0.14614609814484542,1,0,0.4444444444444444,0.4777514698639664,1.3589686176558944,1,2,2,1,1,0.8222257923647027,3,0,0.517069420375128,0,1,2,-0.3176275180334367,1,4,0.8773440350058914,2,2,1,1,0,165500,0.0,0.0,0.0,0.0,0.0,0.29611192569829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
